Bugged;NumberOfCoupledClasses;NumberOfInheritedMethods;NumberPublicMethods;NumberOfAncestors;NumberUserDefinedAttributes;NumberOfPrivateAttributes;NumberOfSubclasses;NumberOfMethods_Mood;NumberOfPolymorphicMethods;NumberOfAttributes;NumberOfProtectedAttributes;Cohesion;NumberOfPublicAttributes
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;1.0;0.0;49.0;0.0;1.0;6.0;0.0;62.0;49.0;6.0;0.0;0.1129032258064516;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.4444444444444444;0.0
False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;3.0;4.0;0.0;0.1875;4.0
False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;3.0;4.0;0.0;0.1875;4.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.24183006535947715;0.0
False;1.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.24183006535947715;0.0
False;1.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.24183006535947715;0.0
False;1.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.24183006535947715;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.35714285714285715;0.0
False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.35714285714285715;0.0
False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.35714285714285715;0.0
False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.35714285714285715;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.5;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.5;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;142.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.25;0.0
False;0.0;0.0;7.0;0.0;0.0;2.0;0.0;7.0;7.0;11.0;2.0;0.0;7.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
