NumberOfStringLiterals_count;Returns_min;WMC_CK_mean;NumberOfParameters_CK_mean;IsConstructor_count;NumberOfMathOperations_min;NumberOfAssignments_75%;NumberOfMathOperations_50%;NumberOfComparisons_50%;NumberOfInnerClasses_count;NumberOfModifiers_count;NumberOfLoops_min;NumberOfTryCatch_75%;NumberOfMathOperations_max;NumberOfComparisons_25%;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfModifiers_75%;NumberOfParenthesizedExps_50%;NumberOfVariables_25%;NumberOfAnonymousClasses_std;NumberOfLogStatements_count;WMC_CK_min;NumberOfParameters_CK_75%;Returns_25%;NumberOfVariables_min;NumberOfLambdas_count;NumberOfModifiers_min;RFC_mean;Bugged;NumberOfUniqueWords_max;NumberOfParenthesizedExps_std;Returns_max;NumberOfAnonymousClasses_max;LOCMethod_CK_50%;NumberOfLogStatements_std;NumberOfLambdas_50%;CBO_min;NumberOfUniqueWords_75%;NumberOfNumbers_25%;MaxNumberOfNestedBlocks_std;RFC_std;NumberOfInnerClasses_max;NumberOfAssignments_std;MaxNumberOfNestedBlocks_50%;Returns_75%;NumberOfLogStatements_max;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;NumberOfMathOperations_mean;NumberOfParameters_CK_max;RFC_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_count;NumberOfLambdas_mean;NumberOfParameters_CK_std;NumberOfLambdas_75%;NumberOfAssignments_25%;NumberOfInnerClasses_75%;NumberOfAssignments_count;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_max;NumberOfModifiers_50%;Returns_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_min;NumberOfLoops_75%;NumberOfUniqueWords_count;NumberOfVariables_count;NumberOfAnonymousClasses_75%;NumberOfAnonymousClasses_50%;NumberOfNumbers_mean;NumberOfUniqueWords_25%;NumberOfTryCatch_max;NumberOfStringLiterals_std;NumberOfTryCatch_25%;NumberOfNumbers_min;NumberOfAssignments_mean;IsConstructor_unique;NumberOfUniqueWords_min;NumberOfStringLiterals_25%;LOCMethod_CK_75%;NumberOfLoops_count;NumberOfVariables_75%;NumberOfAnonymousClasses_count;WMC_CK_count;NumberOfComparisons_std;NumberOfVariables_std;NumberOfModifiers_25%;NumberOfLogStatements_75%;CBO_mean;NumberOfVariables_50%;NumberOfLogStatements_25%;NumberOfMathOperations_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_std;RFC_min;NumberOfStringLiterals_75%;LOCMethod_CK_max;NumberOfStringLiterals_mean;NumberOfLoops_50%;NumberOfInnerClasses_min;WMC_CK_75%;NumberOfLambdas_25%;NumberOfLoops_max;CBO_25%;NumberOfNumbers_std;RFC_50%;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;CBO_50%;NumberOfMathOperations_75%;NumberOfComparisons_min;NumberOfNumbers_count;NumberOfLoops_std;NumberOfVariables_mean;NumberOfParameters_CK_50%;NumberOfComparisons_mean;NumberOfLogStatements_mean;NumberOfAssignments_min;NumberOfLoops_mean;NumberOfUniqueWords_std;LOCMethod_CK_mean;IsConstructor_freq;NumberOfAnonymousClasses_mean;WMC_CK_max;WMC_CK_50%;CBO_count;NumberOfParameters_CK_25%;NumberOfStringLiterals_50%;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfStringLiterals_min;NumberOfLambdas_max;NumberOfComparisons_75%;NumberOfLoops_25%;NumberOfLambdas_min;Returns_50%;Returns_std;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_mean;NumberOfTryCatch_std;NumberOfAssignments_50%;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_50%;NumberOfTryCatch_50%;IsConstructor_top;NumberOfParameters_CK_min;WMC_CK_std;RFC_max;NumberOfNumbers_50%;NumberOfParenthesizedExps_max;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;NumberOfParenthesizedExps_count;NumberOfInnerClasses_mean;NumberOfModifiers_std;NumberOfModifiers_mean;NumberOfParameters_CK_count;MaxNumberOfNestedBlocks_max;LOCMethod_CK_min;NumberOfParenthesizedExps_75%;NumberOfModifiers_max;RFC_count;NumberOfComparisons_max;CBO_75%;NumberOfInnerClasses_25%;Returns_count;CBO_max;WMC_CK_25%;NumberOfTryCatch_min;NumberOfNumbers_75%;NumberOfLogStatements_50%;NumberOfLambdas_std;NumberOfComparisons_count;CBO_std;NumberOfTryCatch_mean;NumberOfNumbers_max;LOCMethod_CK_25%
17.0;0.0;2.176470588235294;1.0;17.0;0.0;2.0;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;17.0;0.0;1.5882352941176472;True;33.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;24.0;0.0;0.9510056596602792;1.839117435395704;0.0;1.9345922202943773;1.0;0.0;0.0;17.0;0.0;0.0;2.0;3.0;0.0;17.0;0.0;0.7071067811865476;0.0;0.0;0.0;17.0;0.0;0.0;1.0;1.0;0.2352941176470588;0.0;0.0;0.0;17.0;17.0;0.0;0.0;0.17647058823529413;10.0;1.0;0.24253562503633294;0.0;0.0;1.3529411764705883;1.0;4.0;0.0;8.0;17.0;1.0;17.0;17.0;0.7174300539794394;1.3200935795706037;1.0;0.0;1.7058823529411764;0.0;0.0;0.0;0.0;7.484297287144128;0.0;0.0;31.0;0.05882352941176471;0.0;0.0;2.0;0.0;1.0;0.0;0.5285941398709244;1.0;17.0;0.0;0.0;1.0;0.0;0.0;17.0;0.3321055820775357;0.6470588235294118;1.0;0.5294117647058824;0.0;0.0;0.1176470588235294;9.505803181091382;7.470588235294117;17.0;0.0;7.0;2.0;17.0;1.0;0.0;17.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4372373160976031;18.11764705882353;0.8235294117647058;0.24253562503633294;1.0;0.0;0.0;0.0;False;0.0;1.7760663739584404;6.0;0.0;0.0;1.0;5.0;17.0;0.0;3.9686269665968865;2.0;17.0;3.0;2.0;0.0;17.0;17.0;2.0;2.0;0.0;17.0;8.0;1.0;0.0;0.0;0.0;0.0;17.0;2.3389288649495343;0.05882352941176471;2.0;3.0
8.0;0.0;4.625;0.5;8.0;0.0;4.25;0.0;0.0;8.0;8.0;0.0;0.25;1.0;0.0;0.0;15.0;2.75;0.0;0.0;0.0;8.0;1.0;1.0;0.75;0.0;8.0;0.0;3.0;False;25.0;0.7071067811865476;3.0;0.0;5.0;0.0;0.0;0.0;11.0;0.0;1.4142135623730951;2.8784916685156983;0.0;6.502746672423452;0.0;1.0;0.0;8.0;0.0;0.25;1.0;6.0;0.0;8.0;0.0;0.5345224838248488;0.0;0.0;0.0;8.0;0.0;0.75;2.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;1.875;4.75;2.0;0.7440238091428449;0.0;0.0;4.0;1.0;3.0;0.0;31.5;8.0;1.5;8.0;8.0;1.3887301496588271;1.48804761828569;0.0;0.0;0.25;1.0;0.0;0.4629100498862757;0.0;20.39432694227911;0.0;0.25;51.0;0.375;0.0;0.0;10.25;0.0;0.0;0.0;3.943801646707328;2.0;8.0;0.0;0.0;0.0;0.25;0.0;8.0;0.0;1.25;0.5;0.75;0.0;0.0;0.0;8.822657519947473;17.75;8.0;0.0;11.0;1.0;8.0;0.0;0.0;8.0;6.0;0.0;0.0;0.75;0.0;0.0;1.0;0.9258200997725514;9.875;1.0;0.7440238091428449;1.0;0.25;0.0;0.0;False;0.0;5.012484413940856;7.0;0.0;2.0;2.25;4.0;8.0;0.0;3.6425069859723194;2.125;8.0;3.0;3.0;0.0;8.0;8.0;3.0;0.25;0.0;8.0;1.0;1.0;0.0;1.0;0.0;0.0;8.0;0.4629100498862757;0.375;11.0;3.0
3.0;0.0;1.0;1.0;3.0;0.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;3.0;1.0;1.5;0.5;0.0;3.0;1.0;0.0;False;65.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;2.309401076758504;0.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.7320508075688772;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.6666666666666666;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.5773502691896258;0.0;0.0;1.3333333333333333;2.0;3.0;0.0;5.0;3.0;0.5;3.0;3.0;0.0;0.5773502691896258;1.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;2.309401076758503;0.0;0.5;7.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;35.7957166897568;4.333333333333333;2.0;0.0;1.0;1.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5773502691896258;23.66666666666667;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;1.1547005383792517;0.0;0.0;3.0
71.0;0.0;1.0;2.0;71.0;0.0;0.0;0.0;0.0;71.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;1028.0;0.0;0.0;0.0;71.0;1.0;2.0;0.0;0.0;71.0;20.0;0.0;False;19.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;2.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;1.0;1028.0;0.0;0.0;0.0;0.0;71.0;71.0;0.0;0.0;0.0;8.0;0.0;0.16663312875171468;0.0;0.0;0.0;1.0;7.0;0.0;1.0;71.0;0.0;71.0;71.0;0.0;0.0;1028.0;0.0;1.0;0.0;0.0;0.0;0.0;0.33326625750342936;0.0;0.0;3.0;0.028169014084507043;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;71.0;0.0;0.0;1.0;0.0;0.0;71.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.7637074541724376;1.056338028169014;71.0;0.0;1.0;1.0;71.0;2.0;0.0;71.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.492957746478874;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;167.96619378172838;999.6056338028168;71.0;0.0;1.0;0.0;1028.0;71.0;0.0;1.0;0.0;71.0;1.0;1.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;1.0
15.0;0.0;1.5333333333333334;0.8666666666666667;15.0;0.0;1.0;0.0;0.0;15.0;15.0;0.0;0.0;2.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;15.0;1.0;1.0;0.0;0.0;15.0;0.0;0.4666666666666667;False;16.0;0.25819888974716115;1.0;0.0;3.0;0.0;0.0;0.0;11.5;0.0;0.9102589898327996;0.8338093878327919;0.0;1.0997835284835873;0.0;1.0;0.0;15.0;0.0;0.26666666666666666;2.0;1.0;0.0;15.0;0.0;0.7432233529572065;0.0;0.0;0.0;15.0;0.0;0.0;1.0;1.0;0.5333333333333333;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.4666666666666667;6.5;0.0;0.25819888974716115;0.0;0.0;0.7333333333333333;2.0;2.0;0.0;3.0;15.0;0.0;15.0;15.0;0.6172133998483676;0.5936168397046637;1.0;0.0;0.8;0.0;0.0;0.5936168397046636;0.0;3.0158312444893367;0.0;0.0;11.0;0.06666666666666668;0.0;0.0;1.5;0.0;1.0;0.0;1.0600988273786194;0.0;15.0;0.0;0.0;1.0;0.0;0.0;15.0;0.3518657752744984;0.26666666666666666;1.0;0.3333333333333333;0.0;0.0;0.13333333333333333;4.470005859163093;4.333333333333333;14.0;0.0;4.0;1.0;15.0;0.0;0.0;15.0;9.0;0.0;0.0;0.5;0.0;0.0;1.0;0.5163977794943222;8.866666666666667;0.4;0.0;0.0;0.06666666666666668;0.0;0.0;False;0.0;0.990430401872025;3.0;0.0;1.0;0.0;2.0;15.0;0.0;0.25819888974716115;0.9333333333333332;15.0;3.0;2.0;0.0;1.0;15.0;2.0;1.0;0.0;15.0;2.0;1.0;0.0;0.5;0.0;0.0;15.0;0.7745966692414834;0.0;4.0;3.0
5.0;0.0;7.2;2.8;5.0;0.0;7.0;1.0;0.0;5.0;5.0;0.0;0.0;7.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;5.0;1.0;4.0;1.0;0.0;5.0;1.0;2.6;False;54.0;1.3038404810405295;2.0;0.0;24.0;0.0;0.0;0.0;43.0;0.0;2.0;2.1908902300206643;0.0;4.449719092257398;2.0;2.0;0.0;5.0;0.0;2.0;5.0;3.0;0.0;5.0;0.0;1.9235384061671343;0.0;0.0;0.0;5.0;0.0;2.0;8.0;9.0;1.2;0.0;0.0;1.0;5.0;5.0;0.0;0.0;2.0;31.0;0.0;3.5777087639996634;0.0;0.0;4.6;2.0;3.0;0.0;30.0;5.0;5.0;5.0;5.0;3.4928498393145966;2.8284271247461903;9.0;0.0;0.4;4.0;0.0;2.9154759474226504;0.0;21.512786895239767;0.0;0.0;54.0;1.6;1.0;0.0;11.0;0.0;2.0;0.0;1.8708286933869709;2.0;5.0;0.0;0.0;0.0;2.0;0.0;5.0;0.8366600265340756;3.0;3.0;1.8;0.0;0.0;0.8;19.099738218101315;22.6;4.0;0.0;15.0;8.0;5.0;2.0;0.0;5.0;37.0;0.0;0.0;1.0;0.0;0.0;1.0;0.8366600265340756;33.6;2.0;0.0;6.0;0.8;0.0;0.0;False;0.0;6.180614856144977;6.0;3.0;3.0;4.0;6.0;5.0;0.0;3.8340579025361623;7.8;5.0;4.0;2.0;1.0;10.0;5.0;8.0;1.0;0.0;5.0;1.0;1.0;0.0;3.0;0.0;0.0;5.0;0.5477225575051662;0.0;4.0;3.0
6.0;0.0;3.0;0.5;6.0;0.0;0.75;0.0;0.0;6.0;6.0;0.0;0.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;6.0;1.0;0.75;1.0;0.0;6.0;1.0;1.1666666666666667;False;25.0;0.40824829046386296;1.0;0.0;3.0;0.0;0.0;0.0;13.0;0.0;1.224744871391589;2.857738033247041;0.0;1.6020819787597218;0.0;1.0;0.0;6.0;0.0;0.5;2.0;0.0;0.0;6.0;0.0;0.8366600265340756;0.0;0.0;0.0;6.0;0.0;0.0;10.0;1.0;0.8333333333333334;0.0;0.0;0.0;6.0;6.0;0.0;0.0;1.0;3.0;0.0;4.08248290463863;0.0;0.0;0.8333333333333334;2.0;3.0;0.0;3.75;6.0;0.0;6.0;6.0;0.0;1.6329931618554518;1.0;0.0;0.0;0.0;0.0;1.224744871391589;0.0;16.661332479726823;0.0;0.0;44.0;1.6666666666666667;0.0;0.0;1.0;0.0;1.0;0.0;2.449489742783178;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.40824829046386296;0.6666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;8.801515021101007;10.0;5.0;0.0;13.0;1.0;6.0;0.0;0.0;6.0;6.5;0.0;0.0;0.0;0.0;0.0;1.0;0.40824829046386296;9.666666666666666;0.5;0.0;0.0;0.16666666666666666;0.0;0.0;False;0.0;4.898979485566356;7.0;0.0;1.0;0.0;4.0;6.0;0.0;11.0227038425243;5.5;6.0;3.0;3.0;0.0;28.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;3.0
2.0;0.0;1.0;0.5;2.0;0.0;0.75;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.75;0.0;0.0;0.0;2.0;1.0;0.75;0.25;0.0;2.0;1.0;0.0;False;9.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;7.5;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.75;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.7071067811865476;0.0;0.25;0.0;2.0;0.0;0.0;0.0;1.5;0.5;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.5;2.0;3.0;0.0;3.0;2.0;0.0;2.0;2.0;0.0;0.0;1.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;4.242640687119285;3.0;1.0;0.0;1.0;1.0;2.0;0.25;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.5;0.7071067811865476;6.0;0.0;0.0;0.5;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.7071067811865476;1.5;2.0;0.0;3.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0
2.0;0.0;2.5;1.5;2.0;0.0;1.75;0.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;2.0;1.75;0.5;1.0;2.0;1.0;3.0;False;13.0;0.0;2.0;0.0;8.5;0.7071067811865476;0.0;0.0;11.0;0.25;0.7071067811865476;0.0;0.0;0.7071067811865476;1.5;1.5;1.0;2.0;0.0;0.0;2.0;3.0;1.0;2.0;0.0;0.7071067811865476;0.0;1.25;0.0;2.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.5;7.0;0.0;0.7071067811865476;0.0;0.0;1.5;1.0;5.0;0.25;9.25;2.0;1.0;2.0;2.0;0.0;0.0;1.0;0.75;0.5;1.0;0.25;0.0;0.0;2.1213203435596424;3.0;0.75;10.0;0.5;0.0;0.0;2.75;0.0;0.0;0.25;0.7071067811865476;3.0;2.0;1.25;0.0;0.5;0.0;1.0;2.0;0.0;1.0;1.5;1.0;0.5;1.0;0.0;5.656854249492381;8.5;2.0;0.0;3.0;2.5;2.0;1.25;0.5;2.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;1.4142135623730951;9.0;1.5;0.0;1.5;0.0;0.0;0.0;False;1.0;0.7071067811865476;3.0;0.5;0.0;1.75;1.0;2.0;0.0;0.0;1.0;2.0;2.0;7.0;0.0;1.0;2.0;1.0;0.75;0.0;2.0;1.0;2.25;0.0;0.75;0.5;0.0;2.0;0.7071067811865476;0.0;1.0;7.75
14.0;1.0;2.142857142857143;0.6428571428571429;14.0;0.0;1.0;0.0;0.5;14.0;14.0;0.0;0.75;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;14.0;1.0;1.0;1.0;0.0;14.0;1.0;1.5714285714285714;False;39.0;0.2672612419124244;3.0;0.0;6.0;0.0;0.0;0.0;16.5;0.0;0.633323693776651;1.3985864135061359;0.0;1.1217137594956024;1.0;1.0;0.0;14.0;0.0;0.0;2.0;2.0;0.0;14.0;0.0;0.7449463436684921;0.0;0.0;0.0;14.0;0.0;0.25;1.0;1.0;1.2857142857142858;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;10.5;1.0;0.4688072309384954;0.0;0.0;0.7857142857142857;1.0;3.0;0.0;12.0;14.0;1.0;14.0;14.0;0.7449463436684921;0.9138735334633754;1.0;0.0;1.0;0.5;0.0;0.0;0.0;5.41315045072625;0.0;0.75;20.0;0.2857142857142857;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.5;14.0;0.0;0.0;0.5;0.0;0.0;14.0;0.2672612419124244;0.7142857142857143;0.5;0.6428571428571429;0.0;0.0;0.07142857142857142;9.941587641577415;7.928571428571429;14.0;0.0;4.0;2.0;14.0;0.0;0.0;14.0;14.5;0.0;0.0;1.0;0.0;0.0;1.0;0.7262730392025629;15.285714285714285;0.6428571428571429;0.4688072309384954;0.5;0.07142857142857142;0.0;0.0;False;0.0;1.1673205911990772;4.0;0.0;1.0;1.0;3.0;14.0;0.0;2.4053511772118195;1.6428571428571428;14.0;2.0;3.0;0.0;10.0;14.0;2.0;1.0;0.0;14.0;4.0;1.0;0.0;0.0;0.0;0.0;14.0;1.3587324409735149;0.2857142857142857;0.0;3.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;False;5.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0
12.0;1.0;1.9166666666666667;0.5;12.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;12.0;1.0;1.0;1.0;0.0;12.0;1.0;1.75;True;15.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;6.25;0.0;0.7977240352174656;2.050498830661811;0.0;0.8876253645985945;0.0;1.0;0.0;12.0;0.0;0.08333333333333333;3.0;2.25;0.0;12.0;0.0;0.9045340337332908;0.0;0.0;0.0;12.0;0.0;0.0;9.0;1.0;1.5833333333333333;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;3.0;0.0;2.449489742783178;0.0;0.0;0.3333333333333333;1.0;2.0;1.0;8.5;12.0;0.0;12.0;12.0;0.2886751345948129;0.621581560508061;1.0;0.0;0.25;0.0;0.0;0.2886751345948129;0.0;6.271629240742259;0.0;3.0;21.0;2.0;0.0;0.0;2.25;0.0;1.0;0.0;0.0;1.5;12.0;0.0;0.0;0.0;0.0;0.0;12.0;0.3892494720807616;0.25;0.0;0.08333333333333333;0.0;0.0;0.16666666666666666;3.8807996676723797;6.666666666666668;12.0;0.0;7.0;1.0;12.0;0.0;1.0;12.0;3.5;0.0;0.0;0.0;0.0;0.0;1.0;1.7298624923456325;5.166666666666667;0.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.7816403745544231;6.0;0.0;0.0;1.0;2.0;12.0;0.0;0.0;1.0;12.0;2.0;3.0;0.0;1.0;12.0;1.0;0.25;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;0.4522670168666454;0.0;0.0;3.0
2.0;0.0;3.5;1.5;2.0;0.0;4.5;1.0;2.0;2.0;2.0;0.0;0.75;2.0;2.0;0.0;6.0;8.75;0.5;1.5;0.0;2.0;3.0;1.75;0.25;0.0;2.0;8.0;5.0;False;67.0;0.7071067811865476;1.0;0.0;13.5;0.0;0.0;0.0;55.75;0.5;2.1213203435596424;5.656854249492381;0.0;4.242640687119285;1.5;0.75;0.0;2.0;0.0;1.0;2.0;7.0;0.0;2.0;0.0;0.7071067811865476;0.0;1.5;0.0;2.0;0.0;3.0;5.0;8.5;0.5;0.0;0.0;0.75;2.0;2.0;0.0;0.0;1.0;33.25;1.0;3.5355339059327378;0.25;0.0;3.0;1.0;22.0;1.25;18.75;2.0;4.5;2.0;2.0;0.0;4.242640687119285;8.25;0.0;1.0;3.0;0.0;1.4142135623730951;0.25;14.849242404917495;1.0;3.75;24.0;2.5;0.5;0.0;3.75;0.0;1.0;0.5;1.4142135623730951;5.0;2.0;0.75;0.5;1.0;1.5;2.0;2.0;0.7071067811865476;3.0;1.5;2.0;0.0;0.0;0.5;31.819805153394643;13.5;2.0;0.0;4.0;3.5;2.0;1.25;2.5;2.0;44.5;0.0;0.0;2.0;0.25;0.0;0.5;0.7071067811865476;44.5;1.5;0.7071067811865476;3.0;0.5;0.0;0.5;False;1.0;0.7071067811865476;9.0;1.0;1.0;2.25;6.0;2.0;0.0;0.7071067811865476;8.5;2.0;3.0;3.0;0.75;9.0;2.0;2.0;1.5;0.0;2.0;2.0;3.25;0.0;1.5;0.0;0.0;2.0;1.4142135623730951;0.5;2.0;8.25
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;False;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0
