NumberOfComparisons;Maximum Depth;RFC;NumberOfInnerClasses;Di;NumberOfAssignments;NumberOfParameters_CK;NumberOfLoops;NumberOfLambdas;NumberOfUniqueWords;NOP;Fin;LOCMethod_CK;NumberOfModifiers;Fout;MaxNumberOfNestedBlocks;NCOMP;FileLength;MCLC;Ci;Returns;BuggedMethods;NumberOfMathOperations;VG;NumberOfNumbers;NumberOfAnonymousClasses;NumberOfLogStatements;NumberOfTryCatch;CBO;MethodLength;NumberOfVariables;NumberOfParenthesizedExps;NVAR;AnonymousInnerClassLength;NBD;WMC_CK;IOVars;NumberOfStringLiterals;Si;IsConstructor
0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;43.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;3.0;9.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;False;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;False
0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;65.0;0.0;2.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;False
0.0;4.0;8.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;0.0;0.0;9.0;1.0;0.0;2.0;2.0;0.0;4.0;1.0;1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;2.0;9.0;1.0;0.0;2.0;0.0;2.0;4.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;49.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
45.0;0.0;27.0;0.0;0.023529412000000003;1.0;1.0;0.0;0.0;32.0;1.0;0.0;26.0;1.0;84.0;1.0;46.0;0.0;48.0;7056.023529411999;23.0;True;0.0;45.0;0.0;0.0;0.0;0.0;1.0;49.0;1.0;0.0;2.0;0.0;1.0;25.0;2.0;0.0;7056.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;True;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;394.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
21.0;2.0;26.0;0.0;0.023255814;21.0;0.0;0.0;0.0;29.0;0.0;0.0;24.0;1.0;42.0;0.0;61.0;0.0;61.0;1764.0232558139999;1.0;True;40.0;22.0;41.0;0.0;0.0;0.0;1.0;24.0;1.0;20.0;0.0;0.0;1.0;22.0;1.0;0.0;1764.0;False
0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;1.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;7.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;3.0;1.0;0.0;0.0;50.0;0.0;50.0;1.0;1.0;True;2.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;0.0;False
9.0;0.0;6.0;0.0;0.153846154;1.0;1.0;0.0;0.0;15.0;1.0;0.0;8.0;1.0;12.0;1.0;10.0;0.0;12.0;144.153846154;5.0;False;0.0;9.0;0.0;0.0;0.0;0.0;1.0;12.0;1.0;0.0;2.0;0.0;1.0;7.0;2.0;0.0;144.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;102.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
3.0;2.0;5.0;0.0;0.14285714300000002;3.0;0.0;0.0;0.0;10.0;0.0;0.0;6.0;1.0;6.0;0.0;7.0;0.0;7.0;36.142857143;1.0;False;4.0;4.0;5.0;0.0;0.0;0.0;1.0;6.0;1.0;2.0;0.0;0.0;1.0;4.0;1.0;0.0;36.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;1.0;0.0;0.0;7.0;0.0;7.0;1.0;1.0;False;2.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;0.0;False
9.0;0.0;7.0;0.0;0.153846154;1.0;1.0;0.0;0.0;15.0;1.0;0.0;8.0;1.0;12.0;1.0;10.0;0.0;12.0;144.153846154;5.0;False;0.0;9.0;0.0;0.0;0.0;0.0;3.0;13.0;1.0;0.0;2.0;0.0;1.0;7.0;2.0;0.0;144.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;101.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;8.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
4.0;2.0;6.0;0.0;0.111111111;4.0;0.0;0.0;0.0;9.0;0.0;0.0;7.0;1.0;8.0;0.0;10.0;0.0;10.0;64.111111111;1.0;False;6.0;5.0;7.0;0.0;0.0;0.0;3.0;7.0;1.0;3.0;0.0;0.0;1.0;5.0;1.0;0.0;64.0;False
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;False
